Allowed,D.z
0,0.4605464811935249
1,-0.7460722856950114
1,-0.40920076445728454
NA,0.6055003522013038
1,1.324428383885829
1,-1.940409112682319
1,0.976272358673766
1,1.3157279919833782
NA,NA
NA,NA
1,0.13335503539622548
1,0.863990070815387
1,-0.6861757658608219
NA,NA
1,0.9137090649207156
1,NA
NA,NA
1,NA
1,-0.4820136680586733
NA,NA
1,-0.8073095821745494
NA,1.5316798287264595
1,0.03481641071710869
1,-1.163549174722006
NA,NA
1,1.3930308047755562
1,0.02383608380010329
NA,NA
NA,NA
0,0.9690591002926241
NA,NA
1,0.21913100503978944
1,-0.8648142943386132
NA,NA
1,0.882898427680903
1,0.43235128961281033
1,-1.4787594040645076
0,NA
1,-0.16045102505122136
1,-1.2362769435436705
1,1.5922656248511555
NA,NA
1,1.793451713000767
NA,NA
1,-1.895396259282219
1,-0.9009042476268063
1,0.21568407676217077
1,0.728833891210037
1,0.7015387856192793
1,0.3746035310007477
NA,-0.7861644192044468
NA,0.7705597343362796
NA,NA
NA,NA
NA,NA
1,-0.8494836747978722
NA,NA
NA,NA
NA,NA
1,0.08936315192422556
1,1.2854317451998443
NA,NA
1,0.02367479465464767
1,-2.0456279041470466
NA,NA
1,0.8472782768655727
NA,NA
NA,-0.5344430532853445
1,NA
1,-0.5055552977442392
0,0.3203465765944813
NA,NA
1,-1.191898704785624
NA,NA
NA,NA
1,0.4175952383152266
1,-1.500019938354609
NA,NA
0,-0.5371177102262561
1,0.391698403694065
1,0.46438450500660944
1,0.7188678296907918
1,-1.1641822958217454
1,-0.48415325286738814
NA,NA
NA,NA
NA,NA
NA,0.041375647160170795
1,-0.6473454831683881
1,-0.9055973557383143
0,0.9960865429820263
1,-0.3501908101964296
1,-0.5242745504511639
1,-0.3426481339543144
1,-3.1840351010288566
NA,NA
1,NA
1,0.05585106909086642
1,-0.4431487950532201
NA,NA
1,1.5380596443085193
NA,NA
1,0.31249761402108783
NA,NA
1,0.5142474296105276
0,NA
1,-1.2177216288143582
NA,NA
1,-0.4374513013449545
1,0.37076508740752606
NA,NA
1,1.7922004826242226
1,1.8489913970062688
NA,NA
1,-0.25299854155451396
NA,NA
NA,NA
1,0.16522128893058555
1,0.20898256125155096
NA,NA
1,-0.35132791609269304
NA,0.6340219510582136
1,0.3463188073218892
NA,NA
NA,1.243274544654584
NA,NA
1,1.5240345665871096
1,-1.4938835605484702
1,0.12449385774155367
1,0.8197935858495842
1,-0.34161727258442304
1,0.7573981409261413
1,0.9418800725042858
1,-0.7494662000378639
1,0.8604580022322437
1,-2.3259958618127694
1,-0.5805173487217674
1,-2.0195196044810526
NA,-2.250753883291905
1,-0.6113969846370191
NA,-1.2452858395843902
1,0.5815187353226285
1,NA
1,-1.2794476452524637
1,1.250661838102902
1,-0.458214457216966
NA,NA
1,0.13072717600744013
1,-1.60170255981024
1,0.3320667491309198
1,0.14312307919381226
NA,NA
1,0.9415196080690478
1,0.18016707261846032
1,0.010535768622007445
NA,-1.210992519367638
1,0.2961857880987742
1,-0.4399498915286246
NA,1.6035671222947565
NA,NA
1,0.5615689108492028
1,-0.43240463542495716
NA,NA
1,-0.7444144691776978
NA,-2.8150517374583104
1,-0.662156299504438
NA,-1.8284953558540828
NA,NA
NA,NA
1,1.2801213774903422
NA,1.755329097481016
1,0.8451573032231879
NA,-0.521245892716989
0,1.5918652907763795
0,1.5138170105206663
1,1.028920451542017
NA,NA
1,0.03243893008308908
NA,NA
1,1.0419163102736377
0,1.3670367937342722
NA,NA
NA,0.419511676087508
1,-1.7720977140396068
1,-0.36456784911215245
NA,NA
1,1.2954149647203823
NA,-1.7692346759979471
NA,NA
NA,NA
NA,NA
NA,0.1318586584347084
1,0.03059013361943584
1,-0.0357061852212449
NA,NA
1,0.17281386919619143
1,-0.5000601900203668
NA,NA
1,-1.2736469447782233
NA,NA
1,-0.3330271832724657
NA,NA
NA,0.2618504993769659
1,0.6493556812099146
NA,NA
NA,NA
NA,NA
1,1.1099034317798064
NA,NA
1,-0.5494459575496335
1,-1.0127985141738918
1,1.6181328957724044
NA,NA
1,1.3871431641441447
1,-0.5385198398954685
NA,NA
NA,0.05489051306985398
NA,NA
NA,NA
1,NA
NA,NA
NA,NA
1,NA
NA,NA
1,-0.8308609350425121
1,1.5552150622471212
1,-1.3004322381137834
1,-0.7420367887971563
NA,NA
1,-0.6058060939764325
NA,NA
1,-0.9390443092086932
NA,NA
1,-0.8932305967187384
1,-1.0154407507930694
1,0.09843676216145984
1,0.6411708893522434
NA,0.929920986448444
1,1.3973832578973786
1,NA
1,-0.26848517050014675
1,0.3678729165601224
NA,1.638738265827862
1,0.9586196950141472
1,1.3405295148002485
1,-0.6315673549893748
NA,-0.045606927182256
NA,0.7576519886189925
1,0.35280865727953753
1,-1.8158397124032237
1,1.297144598815486
NA,NA
1,-0.4601145299485855
1,NA
1,-0.9782006775814428
1,1.4720069639569897
0,1.3624092892881983
1,1.021777309416804
1,-1.2677115866797117
NA,NA
NA,NA
NA,NA
1,0.034029965385537896
NA,0.6951926639996558
NA,NA
1,-1.4867802211967425
1,-0.3590807146643394
NA,NA
1,-1.2767214067288617
1,-0.958241289181698
NA,0.40956258449019356
1,1.0719348283804202
0,1.2339744836299762
NA,NA
1,-0.5737671146340467
NA,0.3191318535032907
0,1.2245397151873785
NA,NA
1,0.28103673864761075
1,0.1826207809836863
NA,NA
1,-0.7145971710438197
1,NA
1,-0.4382357863590942
NA,NA
1,-0.03556837582402517
1,-1.5427815161490626
NA,NA
1,2.0084319792552177
NA,NA
1,-0.6365817644257143
NA,NA
NA,NA
NA,NA
1,1.1532617429644672
1,-1.2241108801802445
1,NA
NA,NA
NA,NA
1,-2.0072772185347456
NA,NA
1,-0.9785902578139569
1,-0.09371376035392513
NA,NA
1,-0.11931684836557316
NA,NA
NA,NA
1,0.7957841669635913
1,1.3586476572122284
1,-1.7793847575909638
1,0.2814945483537005
1,0.827089392203373
NA,NA
1,-1.8291454449099922
NA,NA
1,-1.4165604558209193
1,-0.950502923948602
1,-0.058769541602955465
NA,NA
1,-0.3930218249733925
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
1,0.3239961861456254
1,-0.5480834945522303
NA,NA
NA,1.0639924068176125
1,-2.2707392442686687
1,0.002583572815597624
NA,NA
1,-1.7502553889968646
1,-0.8510859227915244
1,-0.5397079646131997
1,0.8766130385316108
NA,0.30866937271535616
NA,-1.3554123466277859
1,-0.160233962342655
NA,-0.22168126999251792
1,-0.40558051550109026
NA,NA
NA,NA
NA,-0.4800345529571138
NA,2.296013062625702
1,0.20648725330430498
NA,0.375707592940169
NA,NA
NA,NA
1,-0.7037309110542893
NA,NA
NA,NA
0,NA
1,1.308054442393364
NA,NA
NA,NA
1,NA
NA,NA
NA,NA
1,-0.5021589082741545
NA,NA
1,NA
1,NA
1,1.5199134350561792
NA,NA
1,0.9524552240817338
NA,-3.1968916954693554
1,NA
1,0.5999342134449813
NA,1.8485266754993313
NA,1.3835276311028337
1,-0.3561645069465545
1,NA
NA,1.4443660499955704
1,0.18383012938946489
1,-1.5219293584073954
1,0.851426108865875
0,0.6200094921682887
1,0.04731587362848222
1,NA
NA,NA
1,0.13116352635109357
1,-1.179941177353168
1,-0.3199038482841633
NA,NA
1,0.3571250356502773
1,-0.3959845645176392
0,0.8317807627503883
0,-2.137353856183683
1,-0.06567048258577916
1,0.03562143529950656
1,0.6671269081414081
1,-0.9704387071518252
NA,-0.8737049566884659
1,NA
1,0.7865168838690522
1,1.2350197074134883
NA,NA
0,1.8048301828348436
1,0.7536154244742667
1,0.024814646476169506
1,0.7131723603416785
1,0.9748363844867113
1,-1.865017142672181
1,-2.159613940412221
1,-1.0338354033098256
1,0.6776694942940277
1,-1.0356005673472668
1,-2.2984377233296205
1,-0.3188543993927367
NA,0.25698399211566414
NA,NA
1,0.7921415077701381
1,-0.6484722816032044
NA,NA
0,0.5667015431877613
0,-0.15793372999814498
1,-0.7020610014373204
1,0.3884980991125551
NA,NA
1,0.559357639818703
1,NA
0,1.235680013073053
NA,NA
1,-0.9952066377888039
1,1.2559032849666592
1,-0.47386939618258395
1,0.6882582365776505
1,-0.14050407242336738
1,1.0990358529196083
1,-1.047187014241966
1,0.4127074383449698
1,-0.8326724455351006
NA,NA
NA,NA
1,1.173034479660479
1,-0.18355722546718975
NA,NA
1,-1.7979766762060698
1,-0.0923389682457419
1,0.8449087837541293
NA,NA
1,-1.3596967748685362
NA,NA
1,-0.7220230245774497
1,0.19438616210413162
NA,NA
NA,NA
1,-0.3223137358642904
1,-1.467532627469376
NA,NA
NA,-0.017538417670849592
1,-2.3959706447476083
1,-0.7899959230257834
1,-0.8337342533175749
1,-2.6892225036938595
1,0.659808869788601
1,0.04117816987511515
1,0.0759056511979045
NA,-1.9781085033944017
1,-1.6229862597031808
1,-0.7732213499040308
1,-1.4727109093060808
NA,NA
NA,0.24409283112139257
1,-0.8742300769699121
NA,1.1091362146657564
1,-0.49039568496742825
1,-0.29645734884006536
NA,NA
1,-0.7753617572255244
1,0.44362616614978156
1,-0.3278167368029276
1,-1.6032906067763912
NA,NA
1,-1.4808598127946333
NA,-1.5248735775916233
1,0.27236246756190297
NA,-1.3502772140917403
NA,-0.051674241986186725
1,-1.0400786257334214
NA,NA
1,-0.38843128225225676
1,2.336221643302607
1,-0.1359915994079278
NA,NA
1,-0.17557328262480265
NA,NA
NA,NA
NA,-0.9190983287870477
1,0.5377282578097415
1,0.9387093417652501
NA,NA
NA,NA
1,-2.078750139626432
1,0.010612942835515936
1,-0.09571163970273071
1,-0.46017013960806963
1,-0.310458532665536
NA,NA
NA,-0.9077726625688538
1,-0.1029898776487883
1,0.6979970524113428
NA,NA
1,0.4983726207622958
1,0.6205772269568409
1,-1.467595354898589
1,1.2750625522840784
1,1.7228238275690364
1,0.8252141810531314
1,-1.6570393313525702
NA,NA
1,0.7096081703004693
1,-0.909743263506232
NA,-0.4053964378612165
NA,NA
NA,NA
NA,NA
NA,-1.1779520596792659
1,0.33664583197335124
NA,-2.1128079315539416
1,1.0595272222171743
NA,NA
1,NA
NA,-0.3588168959039573
1,0.2753901987368566
1,NA
1,-1.089864783203523
1,-0.6922707958581219
1,0.9330537367534348
NA,NA
1,-1.8884269376718767
NA,NA
1,-0.8925638165854821
NA,NA
1,-1.1229230383482156
NA,NA
1,-0.49988069302045285
NA,NA
NA,NA
1,0.21504880772195759
1,NA
1,-0.37741807767785285
NA,-1.1824497551731723
NA,1.2408827261403235
0,0.9540676719795786
NA,NA
1,-1.8562963912820196
1,-0.25644368761770997
1,NA
1,-0.9183851194192931
NA,NA
1,-0.09534513739626027
0,1.5143970731247989
1,-0.9495252263304577
NA,NA
1,-1.2029489941285132
NA,NA
1,0.15478168631381864
NA,0.4401585406971238
NA,-1.5456880855490605
1,-0.5389957063145975
NA,NA
NA,-2.1655136257432552
1,0.3894927869226365
NA,NA
NA,NA
1,-1.1043592842873893
NA,NA
1,-0.5446798390951305
1,-0.279399703791677
0,0.27847440506950416
NA,NA
1,-0.627048255696535
1,0.4444503303771825
NA,0.3752199515390433
1,-1.363596624679699
1,1.6091974430351597
1,0.5198836893015369
1,-1.4351623968433271
1,-1.3722330528651465
1,-0.8323603937023378
NA,NA
1,0.8264705224183524
NA,-0.03147864302983336
1,1.2830082258015756
1,-0.5721188778936698
NA,NA
1,-0.9343794920681374
1,0.3045532708388255
1,-1.3054535019124092
1,NA
NA,NA
0,-1.6706112500207169
0,NA
NA,-1.2225009673033322
NA,NA
1,0.8324148973897079
1,0.5016486172653514
1,1.3834254972329154
1,-0.34049651770892614
NA,NA
1,-0.4390198384050596
1,0.3432323814906545
1,0.23687089693997113
0,1.3174562785803503
NA,NA
NA,1.39931336585916
1,-1.36702086805139
1,0.11169087435306405
1,0.5383146060985069
1,0.6725927115716799
1,-0.11681029082139793
NA,NA
1,0.06636150106922303
1,0.7636949550643809
NA,NA
1,NA
1,-0.17672014845556613
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,1.1254315593400745
1,NA
1,-1.6938907151564524
NA,0.05235725447640846
1,0.8530858567474605
1,-0.6829616936441689
1,-1.2869598875435686
1,-1.5746265226326768
1,-1.5872351670913885
0,-0.5641768367111344
NA,NA
1,-0.21035079457503622
1,0.49643505663788823
1,-0.6942552003410895
1,-0.4908311326725951
NA,NA
NA,NA
1,1.8887802622971366
0,0.8361918514401923
1,0.677254571825124
1,0.44770468921749595
NA,-0.3860357722339026
NA,NA
1,0.9451109190921023
NA,NA
NA,NA
1,0.9037815925786902
1,-0.1406110012321708
1,1.6859653474256064
1,-0.7626644741568778
1,0.136064613538407
1,0.6161825400588447
1,1.0016191774800687
1,NA
1,0.6417367149842144
NA,NA
1,-1.1702147783135943
1,-0.769224266661158
NA,0.30006876081095596
NA,NA
1,-1.0067526214663758
1,0.616719132061599
1,0.031435165861216745
NA,NA
1,NA
1,-2.2259566038673406
0,1.734971176243173
1,0.04013444959273052
1,0.8320349917256349
NA,NA
1,-0.7490556094494633
1,0.7422810996980971
1,NA
1,-0.31558194361776304
NA,NA
NA,1.0486392537496414
1,0.5313706903268721
NA,1.5377503382662032
NA,NA
NA,NA
1,1.323653334389574
1,-0.3458546385757553
1,-0.31162279715257507
NA,-0.1926770051866531
1,-2.152599168236534
0,1.1219620586608696
NA,-0.05418421439973868
1,NA
0,-0.052425225743611865
1,1.1657869633868227
1,-0.6097767416858927
1,NA
1,-0.06547082737444018
1,-0.450108857147983
1,1.1763522625970015
NA,0.707254428619112
NA,0.8358338618465322
NA,NA
1,NA
NA,NA
NA,NA
NA,NA
1,1.3525991896625145
1,0.3539441735486913
1,0.9169089369101198
1,0.5585403848487187
1,-0.8282381468813707
NA,-0.8925151307586897
0,-2.4774774707380054
1,0.06180395207640735
NA,1.5335081137272715
NA,NA
1,NA
1,1.5446141979167012
1,NA
NA,NA
1,1.0163059242662031
NA,NA
1,0.3178753869174064
1,-1.3008338476138224
NA,NA
1,-1.5910939268363335
1,NA
NA,NA
NA,0.8675736247110455
1,0.6442560407002798
1,-0.6618929063720502
1,NA
1,-0.42711972071879545
NA,NA
NA,0.8195125708432272
NA,-0.02207960146053963
1,-0.3972445691668095
NA,0.9718061814980823
1,0.7534352207231715
1,1.4245054851557715
1,-0.6611089358790124
1,1.226653783360137
NA,NA
0,1.3753076103570776
0,0.32443068859911556
NA,NA
1,1.1475769196020973
1,0.16462960541820879
1,1.7503016281811903
1,0.09546017256910522
1,-0.39137871199959146
NA,1.3701383765139148
1,-0.5043124302865234
1,-0.032101766050151435
1,0.14995680510526438
1,0.8016981731110732
1,-0.3662952978910095
1,-1.9576060695519628
NA,NA
1,-0.30618937572075666
1,-1.0980003058754073
NA,0.02554942904739527
1,-1.805139739771978
1,0.43891999613379423
NA,NA
NA,NA
1,-0.36896671923412133
1,0.708357371311568
NA,NA
1,NA
NA,NA
NA,NA
1,NA
1,0.8278265359515473
NA,NA
1,0.7645032921763988
1,-0.21908072759657424
1,-1.0947479286146387
NA,NA
1,-1.0637834511000093
1,0.45931293587343447
1,NA
1,0.40627505483818305
0,NA
1,1.2799027578157238
NA,-1.648308028297689
NA,-1.2487910661281885
1,0.43583304681388557
NA,NA
1,-1.4110139747415147
1,0.1802450408371775
1,NA
1,0.6846089090775929
NA,NA
1,0.6725833150835526
NA,NA
1,1.104865946074958
NA,0.6901036683077909
1,0.4419821232664876
1,1.0392367909031703
NA,NA
NA,NA
0,1.2751503649050169
1,0.351527706994558
NA,NA
NA,NA
NA,NA
NA,1.6177827993680491
1,NA
1,-2.0337469708992204
NA,NA
NA,NA
1,0.9395198933149991
1,-0.0034406572642358443
1,-1.2342568886368244
NA,NA
1,0.3422160806762775
1,-1.3782292911915082
NA,-0.7569138165056807
1,0.3474747341475009
NA,NA
1,0.08599166401462252
1,NA
NA,NA
1,NA
NA,NA
1,-0.6257157839056952
1,-0.9240088332173223
NA,NA
1,-0.7828951213337404
1,-1.9469533656755147
NA,NA
0,1.0274368636809794
1,-1.3260268686356909
1,-0.5250564122712755
1,-0.30721814675550896
1,-0.043717381926779306
NA,0.17620874457040006
1,-0.7178914906499649
1,-1.9908823551972386
1,0.5009819992124895
0,0.45753647646458157
NA,1.2873721670444247
NA,NA
0,0.90339744352422
1,1.258231314952655
1,0.2433054378365277
1,-0.3824261821274815
0,1.7777359195320215
1,0.4255572664726041
0,0.9253386265489244
1,-1.7111058043062641
1,-0.26879518465876245
1,0.8773300259882155
1,NA
1,-0.7378875393322316
1,0.22897256009639583
0,1.4287390497615755
NA,0.09142330341243426
0,0.5951359763322506
1,-2.3084684691850463
NA,NA
NA,NA
1,0.33714218668559826
1,0.0036957546266906545
1,NA
NA,NA
1,1.0441548760789667
NA,NA
1,-1.6221415360479083
1,-0.8950683856693209
NA,NA
1,0.8555634475853332
NA,NA
1,-0.46615951182012055
NA,NA
NA,NA
1,0.6819888331277193
NA,NA
1,-0.0838867034905806
NA,-0.7724410438066691
NA,NA
1,NA
1,0.7080952925659973
NA,-1.5211962225781122
1,-0.4967780273059509
0,-1.6156036952496282
NA,NA
0,0.2428291001636229
NA,NA
1,-1.3779727007928446
1,0.05519971915223295
NA,NA
1,-1.3261348527800212
1,0.6222231787362119
1,0.44466184260229513
NA,NA
1,-0.82802903529683
NA,NA
1,0.6906458338617165
NA,NA
1,-0.339329791323188
NA,NA
NA,NA
1,0.9135756476019017
1,1.4891384942018486
1,-0.39786985745855025
NA,NA
1,-1.2456425995726708
1,-0.7651199141124814
1,-1.306680505523732
NA,1.091038117014144
NA,NA
1,NA
1,2.344805154655713
1,0.2610886786437738
NA,0.7857487980684041
NA,NA
1,0.25715225930700686
1,1.1954599163043673
NA,NA
1,-0.41913345201707447
1,0.4032595762978128
1,0.3763558186862095
NA,NA
1,-0.4772152594329781
NA,NA
NA,NA
1,-1.5044155518379883
NA,NA
1,-0.7445018799732024
1,-1.5430974422873427
1,NA
1,-0.45579450742986644
1,-0.12862094147019856
1,-2.2699927227195933
1,-2.33200668834899
1,-1.8597125727849426
NA,-0.8127342283800765
1,-0.11975984627108231
1,NA
1,0.4411671947351754
1,0.5314918438209375
1,0.29711206805544815
NA,NA
1,-0.5825026131494774
1,-0.9078524218694789
NA,-0.1505896112875687
NA,NA
1,-1.0046024421555817
1,-0.7978915034134269
0,2.281206252640701
1,-1.5977324029066196
NA,NA
1,0.03683204284616366
1,0.0500429613628541
1,0.857381353521503
0,1.8848018199065564
1,-0.005117854010280631
1,0.7104576461973642
NA,NA
1,1.0596207747318007
1,0.5636032647490306
1,-1.2940981674259784
1,-1.441498604278307
0,1.815657090178973
1,-3.038257252324632
1,-0.9284886785514809
1,NA
1,0.025541420837463424
1,0.9443085108781374
1,NA
1,NA
1,0.8034197625116885
1,0.2498917780587357
NA,0.4194454126701038
1,0.03155013130598018
NA,NA
0,1.0798681586818366
NA,NA
NA,NA
0,1.0531060909776253
1,-1.0868761384281669
NA,NA
NA,NA
NA,NA
NA,NA
1,-0.07284915704537838
1,1.3098333703326457
NA,NA
1,0.9647956567667266
NA,NA
NA,NA
1,-2.2309589269161423
1,-0.2899800797054089
NA,NA
1,0.06854846569650509
1,-0.06380134713667103
1,0.008891145942121441
NA,NA
1,0.007450767359918953
NA,NA
1,0.5017878575817327
1,NA
0,1.266422915003714
1,-0.23720740097563983
1,1.3924863143508628
NA,0.684866449072045
NA,NA
NA,NA
1,-0.05369436218103135
1,0.8426009860139803
1,0.28500899986745154
NA,NA
1,-0.29294803487828047
1,1.0637219743800674
0,1.7333459481050262
NA,NA
NA,NA
NA,NA
NA,NA
1,0.8363892324176808
1,0.5293300090502584
1,-0.6350255786217895
1,-1.9210514699585985
1,-0.3507313118520476
1,1.32077617113733
NA,NA
NA,-0.9052100897853269
NA,NA
1,0.018054042607966538
1,-1.2135266814308578
NA,NA
1,1.4807615894052906
1,NA
1,0.9878564865844127
1,-0.8845389003858174
1,-1.2479663122141087
1,-1.2343164141285399
1,-1.174257719775214
1,-1.6182064654807389
NA,NA
NA,NA
NA,NA
1,0.6626048117090613
NA,NA
1,-2.2750815841410383
1,-0.2184518815744531
1,-0.2679699729991645
NA,NA
NA,-0.3274509233567723
NA,-0.3806475132451986
1,-1.796307412741065
1,2.221015848247595
NA,-0.6944030954804046
0,0.3561527640787032
1,1.0877602563285413
0,0.14752303495047558
1,-1.8095857243855884
NA,-0.2621922264880112
NA,NA
1,-0.6226798471168824
1,0.5414002732413845
NA,NA
1,-0.5540665237471738
1,-0.6412110380360287
1,0.4021077296108633
NA,NA
NA,NA
1,1.744930175775599
NA,NA
1,-0.4515379934958
NA,NA
1,0.1846538204194147
NA,NA
1,0.028590652007239526
0,1.2387914361391987
NA,NA
1,NA
NA,NA
1,-1.2244736526617548
1,-2.8714909513000575
1,-0.45127443078182145
1,0.7931872904532007
NA,NA
1,0.45166737073219915
1,-1.079554956187604
NA,NA
1,-0.712933541852604
NA,-0.6329043361565048
NA,NA
1,-0.12108708591244209
1,0.1681991780724017
NA,NA
1,-1.2571914610653192
NA,1.7996715796585558
NA,1.2947562793439236
NA,NA
1,-0.4373307945205903
1,1.294229279631008
1,-1.1922995045379232
1,0.9948670706040798
1,1.486686664166342
1,NA
1,-0.21967005092261727
1,1.2096953942638355
1,0.8737083333595039
1,0.9851728523950499
NA,NA
NA,NA
NA,1.9450430208493998
1,1.2400486384787814
0,0.175502207954219
NA,1.1134028537353107
NA,0.41117631887430967
1,0.8949125411488833
1,0.9351607450124528
1,0.03939787141422178
1,0.8950595006420111
0,1.2657059317255712
1,1.2835787448141924
1,-2.0206244828231115
1,NA
1,0.670998073591549
1,NA
1,0.6438528189495804
NA,NA
1,NA
1,NA
1,0.3376627940736566
NA,NA
NA,0.12218014981346793
1,0.9798361990268776
1,-0.9575613473755957
NA,2.3800206712089764
NA,NA
1,0.6941924322119779
1,-0.3620968868082367
1,-0.39579288142285163
NA,NA
1,-0.9476516613298385
1,0.9366792362267822
NA,NA
1,-2.063828539246734
1,-0.6578549439536835
NA,NA
1,0.16482631689299443
NA,NA
NA,NA
1,NA
1,0.6388993365542384
NA,-1.4374301300066343
1,1.5364487681554873
1,1.382519862610469
NA,NA
1,-1.1251628892562378
1,-1.0119033531612134
0,0.01760770780240918
0,-0.6539475236616271
NA,NA
1,0.06676102617993794
1,-0.6529839882709105
1,NA
NA,-0.38672507185925054
1,0.8060607557368348
1,-2.419939710874913
1,0.9472036659184739
1,-1.525505855296636
1,0.23459558760643534
NA,NA
1,1.0884409636407923
1,NA
0,1.3110201003767954
1,-0.39261785143310624
NA,-0.6073918136677215
NA,NA
NA,NA
1,-0.5215286027955238
1,1.5756795775907932
1,-1.8700829199739493
1,-1.2189012590216237
NA,NA
1,-0.15827145918249558
1,-0.731441939511384
1,0.2338019818443263
NA,NA
1,-0.10091142178797043
NA,1.4052847528076025
1,-2.0678549978958154
1,0.5360914671475077
1,0.6195782618631743
1,0.6528408488695948
NA,1.1851476449451954
NA,NA
0,NA
NA,NA
1,-0.0014252329955009996
1,-0.14408235284362797
NA,NA
1,1.9506467190091863
NA,-2.5063707528762516
1,-0.507004267511162
1,-1.4267250387219668
1,-1.231143514838621
1,0.7577665061753037
1,-0.032289387303949785
1,-1.7881374015812979
1,0.4270207415390738
NA,NA
1,0.6032158886956964
1,-0.007874902735110158
1,-1.3204261647590525
NA,NA
1,0.33195139321558953
NA,NA
1,-0.3630177080869535
0,1.2069490564581071
NA,NA
1,-1.0833437904731529
1,-0.24426482874516267
1,0.4164879213113773
NA,NA
NA,NA
1,-0.3422183437767547
1,-0.8474815085968842
1,-1.2620084745805726
1,-0.7769943411992771
1,NA
NA,NA
NA,NA
NA,NA
1,0.6524276231340734
NA,NA
NA,NA
NA,0.7811623298614802
NA,NA
NA,NA
1,-0.07977415762128356
NA,NA
1,0.4163979784047686
1,NA
NA,NA
1,-1.1989850125601749
1,-1.126271034507006
1,0.6613437025993588
1,-1.3840463221716393
1,-2.2179232462457565
1,-1.7845016493313095
1,-1.9600183247362255
1,-1.5784227953737502
1,1.3795885601058653
1,0.8731165594532057
1,-1.8390233000829288
1,-0.30826554680461743
1,-1.0420907461139015
NA,NA
1,-0.6081333439818648
1,-0.0895705584415695
0,0.837844369113972
1,0.5348038172543298
1,2.439117482309278
1,-0.31836064775266165
1,-0.3958671157179094
1,0.39837932991411507
1,-0.9637187475437768
NA,NA
1,-1.3992149774017373
1,-0.4633707446864761
NA,NA
0,-0.6654275104318292
NA,-0.016350307238769356
NA,NA
1,-0.11994656091663158
1,0.9711702086897277
NA,NA
0,1.8932882561058764
1,-1.1445464511500418
NA,NA
1,0.03284933054412803
1,1.0350293738900136
NA,NA
1,0.7039720753565911
NA,-0.4584832424224028
1,-0.2618054861258915
1,-0.14149709576457004
NA,NA
NA,NA
1,-0.8575199237657379
1,-1.2712152731467263
1,0.8268165645178519
1,0.8843027136761304
1,-1.567112526714817
1,-1.7361044616097538
1,0.02045161993907764
NA,NA
1,-0.37189795540180287
0,0.21021730522000523
1,0.7980941851761132
NA,-0.1255007007149884
NA,NA
NA,NA
1,-1.2699459565769773
1,-0.23926072116563873
1,1.2311628228649394
1,-1.329928190872681
1,0.8446000926227628
1,0.290677838539159
0,1.3346394923812257
NA,0.6780750558041682
0,0.93157452191868
1,0.27966324694917133
1,-0.5773156722590805
NA,NA
1,0.08081162047399063
NA,NA
NA,NA
1,0.5696988148688097
NA,NA
1,-0.38776588669594414
NA,NA
1,-1.1073671053706515
1,-0.40323612878336507
NA,NA
1,NA
NA,NA
NA,NA
1,-1.9501385077810163
1,-0.11715577974685117
1,1.0478139140782017
NA,0.5477847753537027
1,0.5646799261474894
NA,NA
1,0.729152474273646
NA,NA
NA,NA
1,-1.8234239100232488
1,0.5664088261920665
1,-1.3148884934910579
NA,NA
1,1.170105855217027
NA,NA
NA,-1.6864126694501729
1,-1.464232897743398
1,-1.6985258762303244
NA,NA
0,-0.29125679707940133
NA,NA
1,-1.5453607561085905
1,-2.2204138348425553
NA,NA
1,0.6881285589863726
NA,0.25888464943171935
0,0.7505236093230839
NA,NA
1,-2.141194140019789
1,-0.7469620115476269
1,-0.19266053905501396
1,-0.01008992895189671
1,-2.035277627538298
1,-0.38288057820825183
NA,NA
NA,-3.236106739496265
NA,NA
NA,NA
1,-0.38992553970796234
NA,NA
1,-0.4872079172600045
1,0.6218325831730037
NA,NA
1,-0.7497375858026786
1,0.11104770439669695
NA,NA
NA,NA
1,0.7515750691477404
1,1.4673194074138571
1,-0.2515175171442815
1,-1.0997197496871796
NA,NA
NA,NA
0,0.2793905560392306
1,-0.7446848171170911
NA,NA
NA,NA
1,0.5701756451038736
0,1.0959331320169665
1,-0.8369746686915727
1,0.1805874648785289
1,0.4789222907989321
1,0.2630415337559942
1,-1.018205656877186
NA,NA
1,-1.8439621207074546
NA,NA
1,-0.8733656398331959
1,-0.662389442524785
1,-1.1695138195736368
1,-0.04566565896573862
1,0.46282896089565406
NA,-1.153022070131346
1,-0.18622677658981798
1,0.1562456050783582
1,NA
NA,NA
1,-0.4388362608296211
NA,NA
1,NA
NA,NA
1,0.410184908962896
0,1.1501800164665783
NA,NA
1,0.010784013024438086
1,-0.7696137480261659
1,NA
NA,NA
NA,NA
1,0.39848781573752307
1,0.6430911241302038
1,-0.41349706069747
1,-0.6128813363317528
1,-1.5221725482791635
1,-0.49483886486350254
NA,NA
1,-0.8246246679250708
NA,-0.4954425238695615
1,1.5151612739268818
NA,NA
NA,NA
NA,NA
NA,NA
1,0.09457138028178415
NA,NA
1,1.1179297375906052
NA,0.200554076747703
1,0.051889349955844676
1,NA
0,1.2800248298439714
NA,NA
1,-0.6758788865564831
1,0.11520820225333488
0,-0.012003758571351063
NA,NA
NA,NA
